GeneId:START_ID(Gene),Relation:TYPE,DiseaseId:END_ID(Disease),DSI,DPI,RelationName
11178,GeneToDisease,C0546837,0.633,0.385,Relate to
11179,GeneToDisease,C0006142,0.792,0.308,Relate to
11181,GeneToDisease,C0268187,0.67,0.654,Relate to
11184,GeneToDisease,C0278883,0.678,0.5,Relate to
11185,GeneToDisease,C2239176,0.89,0.154,Relate to
11186,GeneToDisease,C0001418,0.42,0.808,Relate to
11186,GeneToDisease,C0005684,0.42,0.808,Relate to
11186,GeneToDisease,C0005686,0.42,0.808,Relate to
11186,GeneToDisease,C0005695,0.42,0.808,Relate to
11186,GeneToDisease,C0007131,0.42,0.808,Relate to
11186,GeneToDisease,C0007194,0.42,0.808,Relate to
11186,GeneToDisease,C0021390,0.42,0.808,Relate to
11186,GeneToDisease,C0024121,0.42,0.808,Relate to
11186,GeneToDisease,C0024667,0.42,0.808,Relate to
11186,GeneToDisease,C0025149,0.42,0.808,Relate to
11186,GeneToDisease,C0025500,0.42,0.808,Relate to
11186,GeneToDisease,C0036323,0.42,0.808,Relate to
11186,GeneToDisease,C0205641,0.42,0.808,Relate to
11186,GeneToDisease,C0205642,0.42,0.808,Relate to
11186,GeneToDisease,C0205643,0.42,0.808,Relate to
11186,GeneToDisease,C0205644,0.42,0.808,Relate to
11186,GeneToDisease,C0205645,0.42,0.808,Relate to
11186,GeneToDisease,C0205833,0.42,0.808,Relate to
11186,GeneToDisease,C0242379,0.42,0.808,Relate to
11186,GeneToDisease,C0278510,0.42,0.808,Relate to
11186,GeneToDisease,C0278876,0.42,0.808,Relate to
11186,GeneToDisease,C0751291,0.42,0.808,Relate to
11186,GeneToDisease,C1257925,0.42,0.808,Relate to
11186,GeneToDisease,C1275668,0.42,0.808,Relate to
11186,GeneToDisease,C4551472,0.42,0.808,Relate to
11187,GeneToDisease,C0033578,0.695,0.462,Relate to
11187,GeneToDisease,C0376358,0.695,0.462,Relate to
11188,GeneToDisease,C0006142,0.656,0.577,Relate to
11188,GeneToDisease,C0678222,0.656,0.577,Relate to
11188,GeneToDisease,C1257931,0.656,0.577,Relate to
11188,GeneToDisease,C1458155,0.656,0.577,Relate to
11188,GeneToDisease,C4704874,0.656,0.577,Relate to
11193,GeneToDisease,C0006142,1.0,0.077,Relate to
11194,GeneToDisease,C0006142,0.931,0.077,Relate to
11197,GeneToDisease,C0009402,0.507,0.731,Relate to
11197,GeneToDisease,C0009404,0.507,0.731,Relate to
11197,GeneToDisease,C0014859,0.507,0.731,Relate to
11197,GeneToDisease,C0024623,0.507,0.731,Relate to
11197,GeneToDisease,C0027439,0.507,0.731,Relate to
11197,GeneToDisease,C0038356,0.507,0.731,Relate to
11197,GeneToDisease,C0152423,0.507,0.731,Relate to
11197,GeneToDisease,C0238301,0.507,0.731,Relate to
11197,GeneToDisease,C0546837,0.507,0.731,Relate to
11197,GeneToDisease,C1708349,0.507,0.731,Relate to
11198,GeneToDisease,C0557874,0.861,0.192,Relate to
11198,GeneToDisease,C1842581,0.861,0.192,Relate to
11198,GeneToDisease,C3714756,0.861,0.192,Relate to
11199,GeneToDisease,C0030297,0.621,0.462,Relate to
11199,GeneToDisease,C0346647,0.621,0.462,Relate to
11200,GeneToDisease,C0006142,0.46,0.808,Relate to
11200,GeneToDisease,C0007102,0.46,0.808,Relate to
11200,GeneToDisease,C0007112,0.46,0.808,Relate to
11200,GeneToDisease,C0009402,0.46,0.808,Relate to
11200,GeneToDisease,C0009404,0.46,0.808,Relate to
11200,GeneToDisease,C0009405,0.46,0.808,Relate to
11200,GeneToDisease,C0024121,0.46,0.808,Relate to
11200,GeneToDisease,C0024302,0.46,0.808,Relate to
11200,GeneToDisease,C0024304,0.46,0.808,Relate to
11200,GeneToDisease,C0024305,0.46,0.808,Relate to
11200,GeneToDisease,C0024306,0.46,0.808,Relate to
11200,GeneToDisease,C0024623,0.46,0.808,Relate to
11200,GeneToDisease,C0027819,0.46,0.808,Relate to
11200,GeneToDisease,C0029463,0.46,0.808,Relate to
11200,GeneToDisease,C0033578,0.46,0.808,Relate to
11200,GeneToDisease,C0038356,0.46,0.808,Relate to
11200,GeneToDisease,C0079740,0.46,0.808,Relate to
11200,GeneToDisease,C0079741,0.46,0.808,Relate to
11200,GeneToDisease,C0079747,0.46,0.808,Relate to
11200,GeneToDisease,C0079757,0.46,0.808,Relate to
11200,GeneToDisease,C0079770,0.46,0.808,Relate to
11200,GeneToDisease,C0085390,0.46,0.808,Relate to
11200,GeneToDisease,C0206720,0.46,0.808,Relate to
11200,GeneToDisease,C0238033,0.46,0.808,Relate to
11200,GeneToDisease,C0242379,0.46,0.808,Relate to
11200,GeneToDisease,C0242788,0.46,0.808,Relate to
11200,GeneToDisease,C0346153,0.46,0.808,Relate to
11200,GeneToDisease,C0376358,0.46,0.808,Relate to
11200,GeneToDisease,C0496956,0.46,0.808,Relate to
11200,GeneToDisease,C0677776,0.46,0.808,Relate to
11200,GeneToDisease,C0678222,0.46,0.808,Relate to
11200,GeneToDisease,C0751688,0.46,0.808,Relate to
11200,GeneToDisease,C0858252,0.46,0.808,Relate to
11200,GeneToDisease,C1112155,0.46,0.808,Relate to
11200,GeneToDisease,C1257931,0.46,0.808,Relate to
11200,GeneToDisease,C1333990,0.46,0.808,Relate to
11200,GeneToDisease,C1333991,0.46,0.808,Relate to
11200,GeneToDisease,C1458155,0.46,0.808,Relate to
11200,GeneToDisease,C1708349,0.46,0.808,Relate to
11200,GeneToDisease,C1836482,0.46,0.808,Relate to
11200,GeneToDisease,C2931456,0.46,0.808,Relate to
11200,GeneToDisease,C2936783,0.46,0.808,Relate to
11200,GeneToDisease,C3714542,0.46,0.808,Relate to
11200,GeneToDisease,C4704874,0.46,0.808,Relate to
11200,GeneToDisease,C4721532,0.46,0.808,Relate to
11200,GeneToDisease,C4722327,0.46,0.808,Relate to
11202,GeneToDisease,C0005586,0.636,0.615,Relate to
11212,GeneToDisease,C1291560,0.736,0.231,Relate to
11212,GeneToDisease,C1849508,0.736,0.231,Relate to
11212,GeneToDisease,C4310632,0.736,0.231,Relate to
11213,GeneToDisease,C0035126,0.615,0.615,Relate to
11214,GeneToDisease,C0007134,0.626,0.615,Relate to
11214,GeneToDisease,C0014859,0.626,0.615,Relate to
11214,GeneToDisease,C0033578,0.626,0.615,Relate to
11214,GeneToDisease,C0279702,0.626,0.615,Relate to
11214,GeneToDisease,C0376358,0.626,0.615,Relate to
11214,GeneToDisease,C0546837,0.626,0.615,Relate to
11214,GeneToDisease,C1266042,0.626,0.615,Relate to
11214,GeneToDisease,C1266043,0.626,0.615,Relate to
11214,GeneToDisease,C1266044,0.626,0.615,Relate to
11214,GeneToDisease,C1306837,0.626,0.615,Relate to
11216,GeneToDisease,C0005586,0.76,0.308,Relate to
11216,GeneToDisease,C0264886,0.76,0.308,Relate to
11221,GeneToDisease,C0021368,0.686,0.577,Relate to
11222,GeneToDisease,C3281234,0.792,0.192,Relate to
11224,GeneToDisease,C1260899,0.805,0.346,Relate to
11224,GeneToDisease,C2931850,0.805,0.346,Relate to
11227,GeneToDisease,C0006142,0.78,0.192,Relate to
11228,GeneToDisease,C0149925,0.705,0.308,Relate to
11231,GeneToDisease,C0022680,0.736,0.308,Relate to
11231,GeneToDisease,C0158683,0.736,0.308,Relate to
11231,GeneToDisease,C1567435,0.736,0.308,Relate to
11231,GeneToDisease,C4310769,0.736,0.308,Relate to
11232,GeneToDisease,C1834846,0.558,0.769,Relate to
11232,GeneToDisease,C1864668,0.558,0.769,Relate to
11234,GeneToDisease,C0079504,0.674,0.423,Relate to
11234,GeneToDisease,C3888004,0.674,0.423,Relate to
11235,GeneToDisease,C1864040,0.631,0.692,Relate to
11235,GeneToDisease,C2919945,0.631,0.692,Relate to
11235,GeneToDisease,C2931263,0.631,0.692,Relate to
11236,GeneToDisease,C0007134,0.67,0.423,Relate to
11236,GeneToDisease,C0279702,0.67,0.423,Relate to
11236,GeneToDisease,C1266042,0.67,0.423,Relate to
11236,GeneToDisease,C1266043,0.67,0.423,Relate to
11236,GeneToDisease,C1266044,0.67,0.423,Relate to
11236,GeneToDisease,C1306837,0.67,0.423,Relate to
11236,GeneToDisease,C1333985,0.67,0.423,Relate to
11249,GeneToDisease,C0010093,0.821,0.154,Relate to
11249,GeneToDisease,C0029927,0.821,0.154,Relate to
11249,GeneToDisease,C1865872,0.821,0.154,Relate to
11250,GeneToDisease,C0006142,1.0,0.077,Relate to
11251,GeneToDisease,C0004096,0.612,0.692,Relate to
11251,GeneToDisease,C1319853,0.612,0.692,Relate to
11252,GeneToDisease,C0087031,0.751,0.385,Relate to
11252,GeneToDisease,C3495559,0.751,0.385,Relate to
11252,GeneToDisease,C3714758,0.751,0.385,Relate to
11252,GeneToDisease,C4552091,0.751,0.385,Relate to
11252,GeneToDisease,C4704862,0.751,0.385,Relate to
11253,GeneToDisease,C0020796,0.606,0.577,Relate to
11253,GeneToDisease,C0025363,0.606,0.577,Relate to
11253,GeneToDisease,C0917816,0.606,0.577,Relate to
11253,GeneToDisease,C3280127,0.606,0.577,Relate to
11253,GeneToDisease,C3714756,0.606,0.577,Relate to
11254,GeneToDisease,C0007570,0.711,0.385,Relate to
11254,GeneToDisease,C0021843,0.711,0.385,Relate to
11254,GeneToDisease,C1859047,0.711,0.385,Relate to
11255,GeneToDisease,C0002622,0.647,0.462,Relate to
11255,GeneToDisease,C0020538,0.647,0.462,Relate to
11255,GeneToDisease,C0025261,0.647,0.462,Relate to
11255,GeneToDisease,C0233750,0.647,0.462,Relate to
11255,GeneToDisease,C0233794,0.647,0.462,Relate to
11255,GeneToDisease,C0233796,0.647,0.462,Relate to
11255,GeneToDisease,C0236795,0.647,0.462,Relate to
11255,GeneToDisease,C0262497,0.647,0.462,Relate to
11255,GeneToDisease,C0750906,0.647,0.462,Relate to
11255,GeneToDisease,C0750907,0.647,0.462,Relate to
11255,GeneToDisease,C0751292,0.647,0.462,Relate to
11255,GeneToDisease,C0751293,0.647,0.462,Relate to
11255,GeneToDisease,C0751294,0.647,0.462,Relate to
11255,GeneToDisease,C0751295,0.647,0.462,Relate to
11257,GeneToDisease,C0009402,0.792,0.269,Relate to
11257,GeneToDisease,C0009404,0.792,0.269,Relate to
11262,GeneToDisease,C0023434,0.691,0.577,Relate to
11274,GeneToDisease,C0023269,0.601,0.615,Relate to
11274,GeneToDisease,C0024121,0.601,0.615,Relate to
11274,GeneToDisease,C0205815,0.601,0.615,Relate to
11274,GeneToDisease,C0205816,0.601,0.615,Relate to
11274,GeneToDisease,C0242379,0.601,0.615,Relate to
11274,GeneToDisease,C0393591,0.601,0.615,Relate to
11274,GeneToDisease,C0796126,0.601,0.615,Relate to
11274,GeneToDisease,C3489724,0.601,0.615,Relate to
11274,GeneToDisease,C3489725,0.601,0.615,Relate to
11274,GeneToDisease,C3860213,0.601,0.615,Relate to
11274,GeneToDisease,C4479376,0.601,0.615,Relate to
11277,GeneToDisease,C0006111,0.517,0.808,Relate to
11277,GeneToDisease,C0013421,0.517,0.808,Relate to
11277,GeneToDisease,C0021368,0.517,0.808,Relate to
11277,GeneToDisease,C0021400,0.517,0.808,Relate to
11277,GeneToDisease,C0022658,0.517,0.808,Relate to
11277,GeneToDisease,C0024141,0.517,0.808,Relate to
11277,GeneToDisease,C0024145,0.517,0.808,Relate to
11277,GeneToDisease,C0035309,0.517,0.808,Relate to
11277,GeneToDisease,C0036572,0.517,0.808,Relate to
11277,GeneToDisease,C0085584,0.517,0.808,Relate to
11277,GeneToDisease,C0242380,0.517,0.808,Relate to
11277,GeneToDisease,C0393591,0.517,0.808,Relate to
11277,GeneToDisease,C0796126,0.517,0.808,Relate to
11277,GeneToDisease,C1860518,0.517,0.808,Relate to
11277,GeneToDisease,C3489724,0.517,0.808,Relate to
11277,GeneToDisease,C3489725,0.517,0.808,Relate to
11277,GeneToDisease,C3714756,0.517,0.808,Relate to
11277,GeneToDisease,C3860213,0.517,0.808,Relate to
11277,GeneToDisease,C4303791,0.517,0.808,Relate to
11278,GeneToDisease,C0013146,0.647,0.654,Relate to
11278,GeneToDisease,C0013170,0.647,0.654,Relate to
11278,GeneToDisease,C0013222,0.647,0.654,Relate to
11278,GeneToDisease,C0029231,0.647,0.654,Relate to
11278,GeneToDisease,C0036341,0.647,0.654,Relate to
11278,GeneToDisease,C0038580,0.647,0.654,Relate to
11278,GeneToDisease,C0038586,0.647,0.654,Relate to
11278,GeneToDisease,C0236969,0.647,0.654,Relate to
11278,GeneToDisease,C0740858,0.647,0.654,Relate to
11278,GeneToDisease,C1510472,0.647,0.654,Relate to
11279,GeneToDisease,C3714756,0.628,0.462,Relate to
11280,GeneToDisease,C0002768,0.666,0.462,Relate to
11280,GeneToDisease,C0014805,0.666,0.462,Relate to
11280,GeneToDisease,C0020075,0.666,0.462,Relate to
11280,GeneToDisease,C0020429,0.666,0.462,Relate to
11280,GeneToDisease,C0751211,0.666,0.462,Relate to
11280,GeneToDisease,C0751212,0.666,0.462,Relate to
11280,GeneToDisease,C0751213,0.666,0.462,Relate to
11280,GeneToDisease,C0751214,0.666,0.462,Relate to
11280,GeneToDisease,C1833661,0.666,0.462,Relate to
11280,GeneToDisease,C2936719,0.666,0.462,Relate to
11280,GeneToDisease,C3809882,0.666,0.462,Relate to
11280,GeneToDisease,C3809899,0.666,0.462,Relate to
11281,GeneToDisease,C0004352,0.769,0.385,Relate to
11281,GeneToDisease,C0027708,0.769,0.385,Relate to
11281,GeneToDisease,C1832099,0.769,0.385,Relate to
11284,GeneToDisease,C0008073,0.553,0.692,Relate to
11284,GeneToDisease,C0022333,0.553,0.692,Relate to
11284,GeneToDisease,C0025958,0.553,0.692,Relate to
11284,GeneToDisease,C0036572,0.553,0.692,Relate to
11284,GeneToDisease,C0085996,0.553,0.692,Relate to
11284,GeneToDisease,C0085997,0.553,0.692,Relate to
11284,GeneToDisease,C0149958,0.553,0.692,Relate to
11284,GeneToDisease,C0234533,0.553,0.692,Relate to
11284,GeneToDisease,C0234535,0.553,0.692,Relate to
11284,GeneToDisease,C0268134,0.553,0.692,Relate to
11284,GeneToDisease,C0270824,0.553,0.692,Relate to
11284,GeneToDisease,C0270844,0.553,0.692,Relate to
11284,GeneToDisease,C0270846,0.553,0.692,Relate to
11284,GeneToDisease,C0393706,0.553,0.692,Relate to
11284,GeneToDisease,C0422850,0.553,0.692,Relate to
11284,GeneToDisease,C0422852,0.553,0.692,Relate to
11284,GeneToDisease,C0422853,0.553,0.692,Relate to
11284,GeneToDisease,C0422854,0.553,0.692,Relate to
11284,GeneToDisease,C0422855,0.553,0.692,Relate to
11284,GeneToDisease,C0494475,0.553,0.692,Relate to
11284,GeneToDisease,C0751056,0.553,0.692,Relate to
11284,GeneToDisease,C0751110,0.553,0.692,Relate to
11284,GeneToDisease,C0751123,0.553,0.692,Relate to
11284,GeneToDisease,C0751494,0.553,0.692,Relate to
11284,GeneToDisease,C0751495,0.553,0.692,Relate to
11284,GeneToDisease,C0751496,0.553,0.692,Relate to
11284,GeneToDisease,C1563696,0.553,0.692,Relate to
11284,GeneToDisease,C1563697,0.553,0.692,Relate to
11284,GeneToDisease,C1956147,0.553,0.692,Relate to
11284,GeneToDisease,C3150667,0.553,0.692,Relate to
11284,GeneToDisease,C3495874,0.553,0.692,Relate to
11284,GeneToDisease,C3853041,0.553,0.692,Relate to
11284,GeneToDisease,C4048158,0.553,0.692,Relate to
11284,GeneToDisease,C4225397,0.553,0.692,Relate to
11284,GeneToDisease,C4316903,0.553,0.692,Relate to
11284,GeneToDisease,C4317109,0.553,0.692,Relate to
11284,GeneToDisease,C4317123,0.553,0.692,Relate to
11284,GeneToDisease,C4505436,0.553,0.692,Relate to
11285,GeneToDisease,C0376634,0.628,0.654,Relate to
11285,GeneToDisease,C1869122,0.628,0.654,Relate to
11285,GeneToDisease,C4552003,0.628,0.654,Relate to
11309,GeneToDisease,C0006142,0.653,0.5,Relate to
11311,GeneToDisease,C0340970,0.716,0.308,Relate to
11311,GeneToDisease,C1853118,0.716,0.308,Relate to
11311,GeneToDisease,C2931351,0.716,0.308,Relate to
11311,GeneToDisease,C3809031,0.716,0.308,Relate to
11311,GeneToDisease,C4755251,0.716,0.308,Relate to
11315,GeneToDisease,C0001787,0.535,0.808,Relate to
11315,GeneToDisease,C0019193,0.535,0.808,Relate to
11315,GeneToDisease,C0029456,0.535,0.808,Relate to
11315,GeneToDisease,C0029459,0.535,0.808,Relate to
11315,GeneToDisease,C0030567,0.535,0.808,Relate to
11315,GeneToDisease,C0242422,0.535,0.808,Relate to
11315,GeneToDisease,C0242423,0.535,0.808,Relate to
11315,GeneToDisease,C0520459,0.535,0.808,Relate to
11315,GeneToDisease,C0543859,0.535,0.808,Relate to
11315,GeneToDisease,C0751406,0.535,0.808,Relate to
11315,GeneToDisease,C0752097,0.535,0.808,Relate to
11315,GeneToDisease,C0752098,0.535,0.808,Relate to
11315,GeneToDisease,C0752100,0.535,0.808,Relate to
11315,GeneToDisease,C0752104,0.535,0.808,Relate to
11315,GeneToDisease,C0752105,0.535,0.808,Relate to
11315,GeneToDisease,C0860207,0.535,0.808,Relate to
11315,GeneToDisease,C1262760,0.535,0.808,Relate to
11315,GeneToDisease,C1853445,0.535,0.808,Relate to
11315,GeneToDisease,C1868675,0.535,0.808,Relate to
11315,GeneToDisease,C2239176,0.535,0.808,Relate to
11315,GeneToDisease,C3658290,0.535,0.808,Relate to
11315,GeneToDisease,C4277682,0.535,0.808,Relate to
11315,GeneToDisease,C4279912,0.535,0.808,Relate to
11318,GeneToDisease,C2239176,0.691,0.462,Relate to
11321,GeneToDisease,C0026640,0.769,0.308,Relate to
11321,GeneToDisease,C0153381,0.769,0.308,Relate to
11322,GeneToDisease,C0014522,0.705,0.308,Relate to
11326,GeneToDisease,C0017661,0.628,0.615,Relate to
11326,GeneToDisease,C0023467,0.628,0.615,Relate to
11326,GeneToDisease,C0026998,0.628,0.615,Relate to
11326,GeneToDisease,C1879321,0.628,0.615,Relate to
11326,GeneToDisease,C2239176,0.628,0.615,Relate to
11329,GeneToDisease,C0278883,0.682,0.731,Relate to
11330,GeneToDisease,C0149521,0.653,0.5,Relate to
11330,GeneToDisease,C0238339,0.653,0.5,Relate to
11330,GeneToDisease,C0267937,0.653,0.5,Relate to
11330,GeneToDisease,C1842402,0.653,0.5,Relate to
11330,GeneToDisease,C4080064,0.653,0.5,Relate to
11333,GeneToDisease,C0035334,0.576,0.769,Relate to
11337,GeneToDisease,C0036341,0.695,0.5,Relate to
11340,GeneToDisease,C1843504,0.736,0.269,Relate to
11340,GeneToDisease,C4015160,0.736,0.269,Relate to
11342,GeneToDisease,C0015544,0.722,0.346,Relate to
11342,GeneToDisease,C0018784,0.722,0.346,Relate to
11342,GeneToDisease,C0036572,0.722,0.346,Relate to
11342,GeneToDisease,C0234398,0.722,0.346,Relate to
11342,GeneToDisease,C0557874,0.722,0.346,Relate to
11342,GeneToDisease,C2677180,0.722,0.346,Relate to
11342,GeneToDisease,C3714756,0.722,0.346,Relate to
11342,GeneToDisease,C4048268,0.722,0.346,Relate to
11343,GeneToDisease,C0001787,0.564,0.731,Relate to
11343,GeneToDisease,C0029456,0.564,0.731,Relate to
11343,GeneToDisease,C0029459,0.564,0.731,Relate to
11343,GeneToDisease,C0751406,0.564,0.731,Relate to
11346,GeneToDisease,C0017668,0.663,0.577,Relate to
11346,GeneToDisease,C4049702,0.663,0.577,Relate to
22795,GeneToDisease,C0006142,0.674,0.5,Relate to
22796,GeneToDisease,C4479353,0.729,0.423,Relate to
22797,GeneToDisease,C0009402,0.861,0.231,Relate to
22800,GeneToDisease,C0028326,0.656,0.5,Relate to
22800,GeneToDisease,C0029925,0.656,0.5,Relate to
22800,GeneToDisease,C0349639,0.656,0.5,Relate to
22800,GeneToDisease,C0496920,0.656,0.5,Relate to
22800,GeneToDisease,C0919267,0.656,0.5,Relate to
22800,GeneToDisease,C1140680,0.656,0.5,Relate to
22800,GeneToDisease,C4721610,0.656,0.5,Relate to
22802,GeneToDisease,C0010674,0.729,0.385,Relate to
22806,GeneToDisease,C0003873,0.608,0.692,Relate to
22806,GeneToDisease,C0004096,0.608,0.692,Relate to
22806,GeneToDisease,C0023434,0.608,0.692,Relate to
22806,GeneToDisease,C0023452,0.608,0.692,Relate to
22806,GeneToDisease,C0023453,0.608,0.692,Relate to
22806,GeneToDisease,C0855095,0.608,0.692,Relate to
22806,GeneToDisease,C1868683,0.608,0.692,Relate to
22806,GeneToDisease,C1961102,0.608,0.692,Relate to
22806,GeneToDisease,C2930967,0.608,0.692,Relate to
22807,GeneToDisease,C0023452,0.656,0.5,Relate to
22807,GeneToDisease,C0023453,0.656,0.5,Relate to
22807,GeneToDisease,C0023493,0.656,0.5,Relate to
22807,GeneToDisease,C1961102,0.656,0.5,Relate to
22808,GeneToDisease,C0007273,0.59,0.731,Relate to
22808,GeneToDisease,C0010054,0.59,0.731,Relate to
22808,GeneToDisease,C0010068,0.59,0.731,Relate to
22808,GeneToDisease,C0011860,0.59,0.731,Relate to
22808,GeneToDisease,C0028326,0.59,0.731,Relate to
22808,GeneToDisease,C0175704,0.59,0.731,Relate to
22808,GeneToDisease,C0577631,0.59,0.731,Relate to
22808,GeneToDisease,C0587248,0.59,0.731,Relate to
22808,GeneToDisease,C0600178,0.59,0.731,Relate to
22808,GeneToDisease,C0750986,0.59,0.731,Relate to
22808,GeneToDisease,C0750987,0.59,0.731,Relate to
22808,GeneToDisease,C1275081,0.59,0.731,Relate to
22808,GeneToDisease,C1843181,0.59,0.731,Relate to
22808,GeneToDisease,C1956346,0.59,0.731,Relate to
22808,GeneToDisease,C3501846,0.59,0.731,Relate to
22809,GeneToDisease,C0005586,0.674,0.385,Relate to
22820,GeneToDisease,C0345967,0.931,0.077,Relate to
22822,GeneToDisease,C0004238,0.647,0.462,Relate to
22822,GeneToDisease,C0162820,0.647,0.462,Relate to
22822,GeneToDisease,C0235480,0.647,0.462,Relate to
22822,GeneToDisease,C2239176,0.647,0.462,Relate to
22822,GeneToDisease,C2585653,0.647,0.462,Relate to
22822,GeneToDisease,C3468561,0.647,0.462,Relate to
22827,GeneToDisease,C0025500,0.536,0.769,Relate to
22827,GeneToDisease,C3714756,0.536,0.769,Relate to
22827,GeneToDisease,C3810023,0.536,0.769,Relate to
22843,GeneToDisease,C0006142,0.805,0.192,Relate to
22843,GeneToDisease,C0009402,0.805,0.192,Relate to
22843,GeneToDisease,C0009404,0.805,0.192,Relate to
22844,GeneToDisease,C0006142,0.805,0.154,Relate to
22845,GeneToDisease,C0282577,0.736,0.385,Relate to
22845,GeneToDisease,C0340427,0.736,0.385,Relate to
22845,GeneToDisease,C1835849,0.736,0.385,Relate to
22845,GeneToDisease,C4317224,0.736,0.385,Relate to
22849,GeneToDisease,C2239176,0.805,0.192,Relate to
22850,GeneToDisease,C0036341,1.0,0.038,Relate to
22852,GeneToDisease,C1832388,0.711,0.308,Relate to
22852,GeneToDisease,C1861185,0.711,0.308,Relate to
22853,GeneToDisease,C0033578,0.729,0.462,Relate to
22853,GeneToDisease,C0345958,0.729,0.462,Relate to
22853,GeneToDisease,C0376358,0.729,0.462,Relate to
22854,GeneToDisease,C0005586,0.65,0.423,Relate to
22854,GeneToDisease,C0005587,0.65,0.423,Relate to
22854,GeneToDisease,C0009402,0.65,0.423,Relate to
22854,GeneToDisease,C0009404,0.65,0.423,Relate to
22854,GeneToDisease,C0024713,0.65,0.423,Relate to
22854,GeneToDisease,C0036341,0.65,0.423,Relate to
22854,GeneToDisease,C0338831,0.65,0.423,Relate to
