GeneId:START_ID(Gene),Relation:TYPE,GeneId:END_ID(Gene),RelationName
5728,GeneToGene,293,Synthetic growth defect
5728,GeneToGene,9897,Synthetic growth defect
5728,GeneToGene,9088,Synthetic growth defect
5728,GeneToGene,84264,Synthetic growth defect
5728,GeneToGene,9770,Synthetic growth defect
5728,GeneToGene,8651,Synthetic growth defect
5728,GeneToGene,8805,Synthetic growth defect
9232,GeneToGene,206358,Synthetic growth defect
9232,GeneToGene,51728,Synthetic growth defect
9232,GeneToGene,55755,Synthetic growth defect
9232,GeneToGene,1460,Synthetic growth defect
9232,GeneToGene,331,Synthetic growth defect
9232,GeneToGene,23633,Synthetic growth defect
9232,GeneToGene,4926,Synthetic growth defect
9232,GeneToGene,2852,Synthetic growth defect
9232,GeneToGene,836,Synthetic growth defect
9232,GeneToGene,89870,Synthetic growth defect
9232,GeneToGene,567,Synthetic growth defect
9232,GeneToGene,7486,Synthetic growth defect
9232,GeneToGene,5348,Synthetic growth defect
9232,GeneToGene,84634,Synthetic growth defect
9232,GeneToGene,27434,Synthetic growth defect
9232,GeneToGene,140467,Synthetic growth defect
9232,GeneToGene,80067,Synthetic growth defect
9232,GeneToGene,7701,Synthetic growth defect
9232,GeneToGene,80003,Synthetic growth defect
9232,GeneToGene,56953,Synthetic growth defect
9232,GeneToGene,5684,Synthetic growth defect
9232,GeneToGene,64793,Synthetic growth defect
9232,GeneToGene,56938,Synthetic growth defect
9232,GeneToGene,3104,Synthetic growth defect
9232,GeneToGene,7430,Synthetic growth defect
9232,GeneToGene,1387,Synthetic growth defect
9232,GeneToGene,51747,Synthetic growth defect
9232,GeneToGene,55664,Synthetic growth defect
7157,GeneToGene,79719,Synthetic growth defect
7157,GeneToGene,130399,Synthetic growth defect
7157,GeneToGene,10863,Synthetic growth defect
7157,GeneToGene,403,Synthetic growth defect
7157,GeneToGene,64860,Synthetic growth defect
7157,GeneToGene,10777,Synthetic growth defect
7157,GeneToGene,545,Synthetic growth defect
7157,GeneToGene,1058,Synthetic growth defect
7157,GeneToGene,93979,Synthetic growth defect
7157,GeneToGene,57404,Synthetic growth defect
7157,GeneToGene,79794,Synthetic growth defect
7157,GeneToGene,64421,Synthetic growth defect
7157,GeneToGene,79009,Synthetic growth defect
7157,GeneToGene,27123,Synthetic growth defect
7157,GeneToGene,84444,Synthetic growth defect
7157,GeneToGene,1804,Synthetic growth defect
7157,GeneToGene,22873,Synthetic growth defect
7157,GeneToGene,1956,Synthetic growth defect
7157,GeneToGene,80237,Synthetic growth defect
7157,GeneToGene,57724,Synthetic growth defect
7157,GeneToGene,2115,Synthetic growth defect
7157,GeneToGene,54512,Synthetic growth defect
7157,GeneToGene,51115,Synthetic growth defect
7157,GeneToGene,2272,Synthetic growth defect
7157,GeneToGene,2567,Synthetic growth defect
7157,GeneToGene,9945,Synthetic growth defect
7157,GeneToGene,2712,Synthetic growth defect
7157,GeneToGene,63940,Synthetic growth defect
7157,GeneToGene,2904,Synthetic growth defect
7157,GeneToGene,115106,Synthetic growth defect
7157,GeneToGene,54930,Synthetic growth defect
7157,GeneToGene,135114,Synthetic growth defect
7157,GeneToGene,3205,Synthetic growth defect
7157,GeneToGene,23553,Synthetic growth defect
7157,GeneToGene,3552,Synthetic growth defect
7157,GeneToGene,3576,Synthetic growth defect
7157,GeneToGene,55272,Synthetic growth defect
7157,GeneToGene,3638,Synthetic growth defect
7157,GeneToGene,79192,Synthetic growth defect
7157,GeneToGene,339123,Synthetic growth defect
7157,GeneToGene,131377,Synthetic growth defect
7157,GeneToGene,51348,Synthetic growth defect
7157,GeneToGene,7805,Synthetic growth defect
7157,GeneToGene,51056,Synthetic growth defect
7157,GeneToGene,163175,Synthetic growth defect
7157,GeneToGene,84515,Synthetic growth defect
7157,GeneToGene,112950,Synthetic growth defect
7157,GeneToGene,6837,Synthetic growth defect
7157,GeneToGene,126321,Synthetic growth defect
7157,GeneToGene,4253,Synthetic growth defect
7157,GeneToGene,729967,Synthetic growth defect
7157,GeneToGene,4604,Synthetic growth defect
7157,GeneToGene,9499,Synthetic growth defect
7157,GeneToGene,63973,Synthetic growth defect
7157,GeneToGene,51251,Synthetic growth defect
7157,GeneToGene,135138,Synthetic growth defect
7157,GeneToGene,10954,Synthetic growth defect
7157,GeneToGene,5264,Synthetic growth defect
7157,GeneToGene,5569,Synthetic growth defect
7157,GeneToGene,51316,Synthetic growth defect
7157,GeneToGene,23368,Synthetic growth defect
7157,GeneToGene,10714,Synthetic growth defect
7157,GeneToGene,24148,Synthetic growth defect
7157,GeneToGene,23362,Synthetic growth defect
7157,GeneToGene,754,Synthetic growth defect
7157,GeneToGene,5806,Synthetic growth defect
7157,GeneToGene,29942,Synthetic growth defect
7157,GeneToGene,5929,Synthetic growth defect
7157,GeneToGene,9400,Synthetic growth defect
7157,GeneToGene,84666,Synthetic growth defect
7157,GeneToGene,6038,Synthetic growth defect
7157,GeneToGene,84881,Synthetic growth defect
7157,GeneToGene,26278,Synthetic growth defect
7157,GeneToGene,344658,Synthetic growth defect
7157,GeneToGene,81846,Synthetic growth defect
7157,GeneToGene,11231,Synthetic growth defect
7157,GeneToGene,6504,Synthetic growth defect
7157,GeneToGene,6542,Synthetic growth defect
7157,GeneToGene,29934,Synthetic growth defect
7157,GeneToGene,246777,Synthetic growth defect
7157,GeneToGene,10254,Synthetic growth defect
7157,GeneToGene,201595,Synthetic growth defect
7157,GeneToGene,252983,Synthetic growth defect
7157,GeneToGene,2054,Synthetic growth defect
7157,GeneToGene,8464,Synthetic growth defect
7157,GeneToGene,57465,Synthetic growth defect
7157,GeneToGene,55145,Synthetic growth defect
7157,GeneToGene,51497,Synthetic growth defect
7157,GeneToGene,114801,Synthetic growth defect
7157,GeneToGene,10040,Synthetic growth defect
7157,GeneToGene,7153,Synthetic growth defect
7157,GeneToGene,23331,Synthetic growth defect
7157,GeneToGene,29978,Synthetic growth defect
7157,GeneToGene,7372,Synthetic growth defect
7157,GeneToGene,7399,Synthetic growth defect
7157,GeneToGene,7398,Synthetic growth defect
7157,GeneToGene,91975,Synthetic growth defect
7157,GeneToGene,285267,Synthetic growth defect
7157,GeneToGene,284390,Synthetic growth defect
7157,GeneToGene,7015,Phenotypic enhancement
7157,GeneToGene,7015,Dosage rescue
2115,GeneToGene,7015,Dosage rescue
545,GeneToGene,7015,Dosage rescue
545,GeneToGene,2115,Dosage rescue
7157,GeneToGene,2115,Dosage rescue
55294,GeneToGene,701,Synthetic lethality
55294,GeneToGene,2177,Synthetic lethality
55294,GeneToGene,53916,Synthetic lethality
55294,GeneToGene,5896,Synthetic lethality
55294,GeneToGene,55159,Synthetic lethality
1761,GeneToGene,342977,Phenotypic enhancement
5980,GeneToGene,2850,Synthetic growth defect
5980,GeneToGene,6240,Synthetic growth defect
5980,GeneToGene,8837,Synthetic growth defect
5980,GeneToGene,114783,Synthetic growth defect
5980,GeneToGene,1235,Synthetic growth defect
5980,GeneToGene,773,Synthetic growth defect
5980,GeneToGene,22818,Synthetic growth defect
5980,GeneToGene,9085,Synthetic growth defect
5980,GeneToGene,51380,Synthetic growth defect
5980,GeneToGene,1,Synthetic growth defect
5980,GeneToGene,7295,Synthetic growth defect
5980,GeneToGene,117247,Synthetic growth defect
5980,GeneToGene,84896,Synthetic growth defect
5980,GeneToGene,5994,Synthetic growth defect
5980,GeneToGene,11170,Synthetic growth defect
4609,GeneToGene,5127,Synthetic lethality
4609,GeneToGene,1017,Synthetic lethality
4609,GeneToGene,2081,Synthetic lethality
4609,GeneToGene,2932,Synthetic lethality
4609,GeneToGene,114783,Synthetic lethality
4609,GeneToGene,5261,Synthetic lethality
4609,GeneToGene,5580,Synthetic lethality
4609,GeneToGene,85481,Synthetic lethality
4609,GeneToGene,5591,Synthetic lethality
3845,GeneToGene,2,Synthetic lethality
3845,GeneToGene,340273,Synthetic lethality
3845,GeneToGene,341392,Synthetic lethality
3845,GeneToGene,10097,Synthetic lethality
3845,GeneToGene,94,Synthetic lethality
3845,GeneToGene,53616,Synthetic lethality
3845,GeneToGene,339366,Synthetic lethality
3845,GeneToGene,114,Synthetic lethality
3845,GeneToGene,221120,Synthetic lethality
3845,GeneToGene,84266,Synthetic lethality
3845,GeneToGene,64682,Synthetic lethality
3845,GeneToGene,29945,Synthetic lethality
3845,GeneToGene,308,Synthetic lethality
3845,GeneToGene,8883,Synthetic lethality
3845,GeneToGene,8260,Synthetic lethality
3845,GeneToGene,57492,Synthetic lethality
3845,GeneToGene,10124,Synthetic lethality
3845,GeneToGene,10109,Synthetic lethality
3845,GeneToGene,10094,Synthetic lethality
3845,GeneToGene,92591,Synthetic lethality
3845,GeneToGene,64651,Synthetic lethality
3845,GeneToGene,631,Synthetic lethality
3845,GeneToGene,84154,Synthetic lethality
3845,GeneToGene,55299,Synthetic lethality
3845,GeneToGene,80135,Synthetic lethality
3845,GeneToGene,84067,Synthetic lethality
3845,GeneToGene,115749,Synthetic lethality
3845,GeneToGene,28984,Synthetic lethality
3845,GeneToGene,122258,Synthetic lethality
3845,GeneToGene,8725,Synthetic lethality
3845,GeneToGene,81626,Synthetic lethality
3845,GeneToGene,79183,Synthetic lethality
3845,GeneToGene,54069,Synthetic lethality
3845,GeneToGene,90288,Synthetic lethality
3845,GeneToGene,408263,Synthetic lethality
3845,GeneToGene,729,Synthetic lethality
3845,GeneToGene,55069,Synthetic lethality
3845,GeneToGene,138716,Synthetic lethality
3845,GeneToGene,203238,Synthetic lethality
3845,GeneToGene,771,Synthetic lethality
3845,GeneToGene,9254,Synthetic lethality
3845,GeneToGene,811,Synthetic lethality
3845,GeneToGene,10498,Synthetic lethality
3845,GeneToGene,57082,Synthetic lethality
3845,GeneToGene,117144,Synthetic lethality
3845,GeneToGene,153733,Synthetic lethality
3845,GeneToGene,90060,Synthetic lethality
3845,GeneToGene,881,Synthetic lethality
3845,GeneToGene,890,Synthetic lethality
3845,GeneToGene,10576,Synthetic lethality
3845,GeneToGene,8881,Synthetic lethality
3845,GeneToGene,996,Synthetic lethality
3845,GeneToGene,79577,Synthetic lethality
3845,GeneToGene,55143,Synthetic lethality
3845,GeneToGene,1003,Synthetic lethality
3845,GeneToGene,51265,Synthetic lethality
3845,GeneToGene,1123,Synthetic lethality
3845,GeneToGene,1180,Synthetic lethality
3845,GeneToGene,23019,Synthetic lethality
3845,GeneToGene,9318,Synthetic lethality
3845,GeneToGene,51138,Synthetic lethality
3845,GeneToGene,10987,Synthetic lethality
3845,GeneToGene,10920,Synthetic lethality
3845,GeneToGene,84701,Synthetic lethality
3845,GeneToGene,8804,Synthetic lethality
3845,GeneToGene,51340,Synthetic lethality
3845,GeneToGene,49860,Synthetic lethality
3845,GeneToGene,8727,Synthetic lethality
3845,GeneToGene,1497,Synthetic lethality
3845,GeneToGene,83992,Synthetic lethality
3845,GeneToGene,58191,Synthetic lethality
3845,GeneToGene,63035,Synthetic lethality
3845,GeneToGene,91966,Synthetic lethality
3845,GeneToGene,1584,Synthetic lethality
3845,GeneToGene,1605,Synthetic lethality
3845,GeneToGene,166614,Synthetic lethality
3845,GeneToGene,51164,Synthetic lethality
3845,GeneToGene,55510,Synthetic lethality
3845,GeneToGene,8220,Synthetic lethality
3845,GeneToGene,201140,Synthetic lethality
3845,GeneToGene,9785,Synthetic lethality
3845,GeneToGene,11083,Synthetic lethality
3845,GeneToGene,26052,Synthetic lethality
3845,GeneToGene,116092,Synthetic lethality
3845,GeneToGene,140735,Synthetic lethality
3845,GeneToGene,60401,Synthetic lethality
3845,GeneToGene,1915,Synthetic lethality
3845,GeneToGene,1948,Synthetic lethality
3845,GeneToGene,8661,Synthetic lethality
3845,GeneToGene,8666,Synthetic lethality
3845,GeneToGene,8663,Synthetic lethality
3845,GeneToGene,9775,Synthetic lethality
3845,GeneToGene,129080,Synthetic lethality
3845,GeneToGene,22875,Synthetic lethality
3845,GeneToGene,59084,Synthetic lethality
3845,GeneToGene,2058,Synthetic lethality
3845,GeneToGene,2079,Synthetic lethality
3845,GeneToGene,5394,Synthetic lethality
3845,GeneToGene,54512,Synthetic lethality
3845,GeneToGene,9002,Synthetic lethality
3845,GeneToGene,285966,Synthetic lethality
3845,GeneToGene,2175,Synthetic lethality
3845,GeneToGene,2091,Synthetic lethality
3845,GeneToGene,22992,Synthetic lethality
3845,GeneToGene,84961,Synthetic lethality
3845,GeneToGene,130888,Synthetic lethality
3845,GeneToGene,55294,Synthetic lethality
3845,GeneToGene,2209,Synthetic lethality
3845,GeneToGene,9637,Synthetic lethality
3845,GeneToGene,55096,Synthetic lethality
3845,GeneToGene,23768,Synthetic lethality
3845,GeneToGene,283150,Synthetic lethality
3845,GeneToGene,158326,Synthetic lethality
3845,GeneToGene,22844,Synthetic lethality
3845,GeneToGene,2627,Synthetic lethality
3845,GeneToGene,54815,Synthetic lethality
3845,GeneToGene,9247,Synthetic lethality
3845,GeneToGene,2662,Synthetic lethality
3845,GeneToGene,2737,Synthetic lethality
3845,GeneToGene,29925,Synthetic lethality
3845,GeneToGene,54552,Synthetic lethality
3845,GeneToGene,54856,Synthetic lethality
3845,GeneToGene,9289,Synthetic lethality
3845,GeneToGene,27198,Synthetic lethality
3845,GeneToGene,9402,Synthetic lethality
3845,GeneToGene,80852,Synthetic lethality
3845,GeneToGene,2935,Synthetic lethality
3845,GeneToGene,3055,Synthetic lethality
3845,GeneToGene,192286,Synthetic lethality
3845,GeneToGene,3151,Synthetic lethality
3845,GeneToGene,3183,Synthetic lethality
3845,GeneToGene,3215,Synthetic lethality
3845,GeneToGene,3231,Synthetic lethality
3845,GeneToGene,3284,Synthetic lethality
3845,GeneToGene,80270,Synthetic lethality
3845,GeneToGene,84263,Synthetic lethality
3845,GeneToGene,51182,Synthetic lethality
3845,GeneToGene,3313,Synthetic lethality
3845,GeneToGene,3329,Synthetic lethality
3845,GeneToGene,10075,Synthetic lethality
3845,GeneToGene,3376,Synthetic lethality
3845,GeneToGene,55699,Synthetic lethality
3845,GeneToGene,25998,Synthetic lethality
3845,GeneToGene,8518,Synthetic lethality
3845,GeneToGene,3556,Synthetic lethality
3845,GeneToGene,3658,Synthetic lethality
3845,GeneToGene,9452,Synthetic lethality
3845,GeneToGene,3716,Synthetic lethality
3845,GeneToGene,51780,Synthetic lethality
3845,GeneToGene,3735,Synthetic lethality
3845,GeneToGene,56888,Synthetic lethality
3845,GeneToGene,90134,Synthetic lethality
3845,GeneToGene,115207,Synthetic lethality
3845,GeneToGene,79070,Synthetic lethality
3845,GeneToGene,9768,Synthetic lethality
3845,GeneToGene,9827,Synthetic lethality
3845,GeneToGene,57461,Synthetic lethality
3845,GeneToGene,84629,Synthetic lethality
3845,GeneToGene,11004,Synthetic lethality
3845,GeneToGene,64410,Synthetic lethality
3845,GeneToGene,448834,Synthetic lethality
3845,GeneToGene,3845,Synthetic lethality
3845,GeneToGene,3882,Synthetic lethality
3845,GeneToGene,254910,Synthetic lethality
3845,GeneToGene,196913,Synthetic lethality
3845,GeneToGene,376132,Synthetic lethality
3845,GeneToGene,2615,Synthetic lethality
3845,GeneToGene,23658,Synthetic lethality
3845,GeneToGene,4147,Synthetic lethality
3845,GeneToGene,79648,Synthetic lethality
3845,GeneToGene,10988,Synthetic lethality
3845,GeneToGene,4281,Synthetic lethality
3845,GeneToGene,8079,Synthetic lethality
3845,GeneToGene,4297,Synthetic lethality
3845,GeneToGene,56169,Synthetic lethality
3845,GeneToGene,4332,Synthetic lethality
3845,GeneToGene,126308,Synthetic lethality
3845,GeneToGene,84292,Synthetic lethality
3845,GeneToGene,8777,Synthetic lethality
3845,GeneToGene,51263,Synthetic lethality
3845,GeneToGene,740,Synthetic lethality
3845,GeneToGene,10651,Synthetic lethality
3845,GeneToGene,9961,Synthetic lethality
3845,GeneToGene,29116,Synthetic lethality
3845,GeneToGene,65220,Synthetic lethality
3845,GeneToGene,162417,Synthetic lethality
3845,GeneToGene,80155,Synthetic lethality
3845,GeneToGene,89795,Synthetic lethality
3845,GeneToGene,9918,Synthetic lethality
3845,GeneToGene,4691,Synthetic lethality
3845,GeneToGene,4704,Synthetic lethality
3845,GeneToGene,4750,Synthetic lethality
3845,GeneToGene,4763,Synthetic lethality
3845,GeneToGene,64802,Synthetic lethality
3845,GeneToGene,8996,Synthetic lethality
3845,GeneToGene,10528,Synthetic lethality
3845,GeneToGene,55035,Synthetic lethality
3845,GeneToGene,55505,Synthetic lethality
3845,GeneToGene,4835,Synthetic lethality
3845,GeneToGene,2516,Synthetic lethality
3845,GeneToGene,23165,Synthetic lethality
3845,GeneToGene,9688,Synthetic lethality
3845,GeneToGene,10482,Synthetic lethality
3845,GeneToGene,11339,Synthetic lethality
3845,GeneToGene,7932,Synthetic lethality
3845,GeneToGene,79544,Synthetic lethality
3845,GeneToGene,114883,Synthetic lethality
3845,GeneToGene,64761,Synthetic lethality
3845,GeneToGene,51533,Synthetic lethality
3845,GeneToGene,5300,Synthetic lethality
3845,GeneToGene,65018,Synthetic lethality
3845,GeneToGene,5305,Synthetic lethality
3845,GeneToGene,5320,Synthetic lethality
3845,GeneToGene,5347,Synthetic lethality
3845,GeneToGene,8228,Synthetic lethality
3845,GeneToGene,5422,Synthetic lethality
3845,GeneToGene,27434,Synthetic lethality
3845,GeneToGene,55703,Synthetic lethality
3845,GeneToGene,10621,Synthetic lethality
3845,GeneToGene,5445,Synthetic lethality
3845,GeneToGene,5511,Synthetic lethality
3845,GeneToGene,8842,Synthetic lethality
3845,GeneToGene,5663,Synthetic lethality
3845,GeneToGene,85481,Synthetic lethality
3845,GeneToGene,5686,Synthetic lethality
3845,GeneToGene,5693,Synthetic lethality
3845,GeneToGene,5694,Synthetic lethality
3845,GeneToGene,5718,Synthetic lethality
3845,GeneToGene,5770,Synthetic lethality
3845,GeneToGene,5859,Synthetic lethality
3845,GeneToGene,25898,Synthetic lethality
3845,GeneToGene,5649,Synthetic lethality
3845,GeneToGene,5992,Synthetic lethality
3845,GeneToGene,54933,Synthetic lethality
3845,GeneToGene,22999,Synthetic lethality
3845,GeneToGene,6018,Synthetic lethality
3845,GeneToGene,9810,Synthetic lethality
3845,GeneToGene,6118,Synthetic lethality
3845,GeneToGene,9125,Synthetic lethality
3845,GeneToGene,9136,Synthetic lethality
3845,GeneToGene,23212,Synthetic lethality
3845,GeneToGene,54665,Synthetic lethality
3845,GeneToGene,6253,Synthetic lethality
3845,GeneToGene,10055,Synthetic lethality
3845,GeneToGene,10806,Synthetic lethality
3845,GeneToGene,266629,Synthetic lethality
3845,GeneToGene,5268,Synthetic lethality
3845,GeneToGene,10045,Synthetic lethality
3845,GeneToGene,285590,Synthetic lethality
3845,GeneToGene,7979,Synthetic lethality
3845,GeneToGene,4891,Synthetic lethality
3845,GeneToGene,84631,Synthetic lethality
3845,GeneToGene,8773,Synthetic lethality
3845,GeneToGene,6638,Synthetic lethality
3845,GeneToGene,22938,Synthetic lethality
3845,GeneToGene,6643,Synthetic lethality
3845,GeneToGene,6683,Synthetic lethality
3845,GeneToGene,128153,Synthetic lethality
3845,GeneToGene,51332,Synthetic lethality
3845,GeneToGene,144108,Synthetic lethality
3845,GeneToGene,3703,Synthetic lethality
3845,GeneToGene,79723,Synthetic lethality
3845,GeneToGene,284612,Synthetic lethality
